brand_code,brand_description
32478,"Baby's Own"
32480,"Baby's Own Infant"
32490,"Bacti-Stat"
32491,"Bacto"
32493,"Balanced B"
32494,"Balanced B 100"
32495,"Balanced B 50"
32496,"Balanced B Complex"
32497,"Balanced B Complex Time Release"
32498,"Balanced B Complex Time Release Form"
32499,"Balanced B50 Complex"
32500,"Balanced B50 Time Release Formula"
32501,"Balanced B-Complex with Vitamin C and E"
32510,"Balminil DM"
32511,"Balminil DM Pour Enfants"
32512,"Balminil DM Sans Sucrose"
32513,"Balminil DM-D"
32514,"Balminil DM-D-E"
32515,"Balminil DM-D-E Extra Strength"
32519,"Balminil Expect Edulcore Au Sucrose"
32527,"Baricon"
32528,"Baro Bag Enema"
32529,"Barocat"
32533,"Barriere HC"
32545,"B-Easy"
32550,"Bedoz"
32561,"Beminal"
32562,"Beminal with C Fortis"
32565,"Ben-Gay Ice"
32577,"Benylin DM"
32578,"Benylin DM For Children"
32579,"Benylin DM Hour"
32580,"Benylin DM-D"
32581,"Benylin DM-D For Children"
32582,"Benylin DM-D-E"
32583,"Benylin DM-D-E Extra Strength"
32586,"Benylin E"
32587,"Benylin E Extra Strength"
32590,"Benylin For Children DM Hour"
32598,"Beta Complex Acne Treatment"
32601,"Beta-C Caplet"
32608,"Betacept Special Formula Vitamins"
32615,"Betaloc"
32616,"Betaloc Durules"
32617,"Betalocinj"
32634,"Bihos-Lot"
32643,"Biobase"
32644,"Bioclenz Medicated Hand Soap"
32647,"Biogard Ubiquinone"
32652,"Biomed Co Q10"
32656,"Bio-Perle Top"
32660,"Biovim"
32681,"Brewers Yeast"
32705,"Broncho-Grippol-DM"
32706,"Bronchophan Forte DM"
32714,"Buckley's DM"
32715,"Buckley's DM Decongestant"
32725,"Bugs Bunny Multiple Vitamins"
32743,"C E B Complex"
32750,"C Plus A with Cayenne"
32751,"C Plus A with Non-Medicinal Cayenne"
32762,"Cadisept"
32772,"Cal Supp"
32776,"Cal-500"
32777,"Cal-500-D"
32787,"Calcite"
32788,"Calcite D-500"
32793,"Calcium + Vitamin D"
32794,"Calcium + Vitamine D"
32809,"Calcium Carbonate & Vitamin D"
32810,"Calcium Chelate Plus Vitamin D"
32815,"Calcium D-500"
32836,"Calcium W Vitamin D"
32840,"Calcium with Vit D"
32841,"Calcium with Vitamin D"
32857,"Calduit-D-600"
32870,"Calmine"
32873,"Calmoseptine Ointment (obsolete)"
32876,"Calmylin"
32877,"Calmylin #2"
32879,"Calmylin #4"
32882,"Calmylin Expectorant"
32884,"Calmylin Pediatric"
32888,"Calsan"
32903,"Canesten"
32904,"Canesten Combi-Pak"
32921,"Carnation Corn"
32922,"Carotenoid Complex Beta-Carotene"
32933,"Cell Tech Coenzyme Q"
32957,"Cephanol Caplet"
32961,"Certified Ice Menthol"
32968,"Charac-25"
32969,"Charac-50"
32970,"Charactol-25"
32971,"Charactol-50"
32972,"Charcodote"
32973,"Charcodote-Aqueous"
32974,"Char-Flo Aqueous Base"
32982,"Chelated Calcium with D"
33013,"Chewable Diet Supplement"
33026,"Chickweed Thuna's"
33028,"Children Choice Multivit Chewable"
33030,"Children Pediatric Vitamins"
33031,"Children's Acetaminophen"
33032,"Children's Acetaminophen Double Strength"
33033,"Children's Acetaminophen Double Sttrength"
33037,"Children's Chewable"
33039,"Children's Chewable Multiple Vitamins"
33043,"Children's Chewable Vitamins"
33046,"Children's Chewable Vitamins with Extra C"
33054,"Children's Multiple Vitamins"
33057,"Children's Nyquil"
33058,"Children's Tempra"
33059,"Children's Tussin Cough Medicine DM"
33060,"Children's Tylenol Acetaminophen"
33061,"Children's Tylenol Chewable"
33065,"Children's Tylenol Decongestant"
33072,"Chlorosept"
33085,"Ch-P"
33090,"Chronovera"
33093,"Cidomycin"
33107,"Clean & Clear Invisible Blemish Treatment"
33108,"Clean N Moist Asp"
33115,"Clearasil Cleanser"
33116,"Clearasil Clearstick"
33117,"Clearasil Daily Face Wash"
33118,"Clearasil Pads"
33119,"Clearasil Sensitive Clearstick"
33128,"Clotrimaderm"
33129,"Clotrimaderm Vag"
33133,"Co-10"
33137,"Cobex"
33140,"Coenzest"
33141,"Coenzyme Co Q10"
33143,"Cold Flu Relief"
33145,"Cold Medication D"
33146,"Cold Medication Extra Strength D"
33161,"Complete Mega B"
33169,"Complexe B Compose 100"
33170,"Complexe B Compose 50"
33171,"Complexe B-75"
33187,"Contac Cough, Cold & Flu ES Night Time"
33199,"Coq10"
33200,"Co-Q10"
33208,"Cortacet"
33209,"Cortamed"
33210,"Cortate"
33211,"Cortoderm"
33226,"Cough DM"
33227,"Cough DM Decongestant"
33228,"Cough DM Decongestant Expectorant"
33229,"Cough DM Decongestant For Children"
33231,"Cough Expectorant"
33238,"C-Plex"
33247,"Crown Antiseptic Hand Soap"
33258,"Cyroplex"
33259,"Cyruta"
33263,"Cytosar"
33267,"D Pantothenic with C"
33274,"Dom-Metoprolol-B"
33288,"Double Strength Children Tempra"
33289,"Double Strength Children's Tempra"
33308,"Dr Scholl's Clear Away Plantar Wart"
33309,"Dr Scholl's Clear Away Wart Remover"
33310,"Dr Scholl's Clear Away Wart Remover System"
33311,"Dr Scholl's Clear Away with Aloe"
33312,"Dr Scholl's Corn Removers"
33313,"Dr Scholl's Fixo Corn Removers"
33314,"Dr Scholl's One Step Callus Removers"
33315,"Dr Scholl's One Step Corn Removers"
33316,"Dr Scholl's Salicylic Acid Plaster"
33317,"Dr Scholl's Waterproof Corn Removers"
33318,"Dr Scholl's Zino Callus Removers"
33319,"Dr Scholl's Zino Corn Removers"
33320,"Dr Scholl's Zino Soft Corn Removers"
33322,"Drenamin"
33329,"Dry Super Vitamin A Plus D"
33335,"Duoforte"
33337,"Duonalc E"
33338,"Duonalc E (Mild)"
33342,"Dvm Handsoap"
33344,"Dygen"
33351,"E Complex with Antioxidants"
33356,"E Plus C"
33378,"Edap"
33384,"Egozinc"
33403,"Emo Cort"
33422,"Entocort"
33423,"Entocort Enema"
33424,"Entrobar"
33440,"Epresat Multivitamin Energeticum"
33454,"Esobar"
33455,"Esopho-Cat"
33456,"Essential B"
33460,"Essentials Mega Ao"
33481,"Evacu Paste"
33486,"Everyday Multiple Vitamins"
33488,"Exaphen Forte"
33493,"Extra Strength Sinus Pain and Congestion"
33494,"Extra Strength Acetaminophen Caplet"
33495,"Extra Strength Acetaminophencaps"
33500,"Extra Strength Cold Medication Daytime Relief"
33503,"Extra Strength Cough Expectorant"
33504,"Extra Strength Daytime Cold Relief Caplet"
33510,"Extra Strength Sinus Medication Caplet"
33511,"Extra Strength Sinus Relief Caplet"
33515,"Extra Strength Tylenol Cold Daytime"
33518,"Extra Strength Tylenol Flu Nighttimecap(obsolete)"
33519,"Extra Strength Tylenol Sinus Daytime Caplet"
33528,"E-Z-Cat"
33531,"E-Z-HD"
33532,"E-Z-Jug"
33533,"EZ-Paque"
33543,"Fem Estroplex"
33546,"Fem Protect"
33574,"First Aid"
33575,"Fisherman's Friend Menthol Lozenges"
33576,"Fisherman's Friend Mild Sucrose Free Mint"
33582,"Fletanol"
33585,"Flexall Muscle (Original Strength)"
33586,"Flexall Ultra (Extra Strength)"
33588,"Flexitec"
33591,"Flo-Coat"
33596,"Florafree"
33620,"Folic Acid with C"
33621,"Folic Acid with Vitamin C"
33626,"For Kids Only Chewable Multivitamins"
33631,"Foradil Dry Powder For Inhalation"
33641,"Formula 3200"
33666,"Formula F D Mix"
33667,"Formula F E S Vitamins"
33673,"Formula G9"
33684,"Formula L G I"
33685,"Formula M"
33705,"Formula U"
33708,"Formula V I R"
33711,"Formule 115 DM"
33716,"Formule 7561"
33727,"Formule P4"
33728,"Formule P5"
33734,"Fortamines-10 Comprimes"
33735,"Fortaplex"
33739,"Fortistress"
33740,"Fostex Medicated Cleansing Bar"
33752,"Fruit-A-Mins"
33759,"Fullermax #1084"
33765,"Gamma Oil Marine"
33774,"Garfield Chewable Multivitamins"
33778,"Gas X Extra Strength"
33792,"Gel-X"
33794,"Gen-Alprazolam"
33808,"Gen-Cyclobenzaprine"
33811,"Generic B-100"
33820,"Gen-Metoprolol"
33821,"Gen-Metoprolol (Type L)"
33826,"Gen-Oxybutynin"
33832,"Gen-Selegiline"
33836,"Gen-Tamoxifen"
33840,"Gentran In Sodium Chloride"
33846,"Gen-Verapamil"
33847,"Gen-Verapamil SR"
33860,"Gernel"
33863,"Gingicaine"
33868,"Glenalgesic Blue"
33872,"Globucel Methode"
33878,"Glycopro"
33880,"GNC B-Complex Soft"
33892,"GNC Timed Release Stress B with C"
33894,"GNC Vitamin B-Complex"
33924,"Halibut Liver Oil"
33925,"Halibut Liver Oil Nu Life"
33926,"Halibut Liver Oil Regular"
33927,"Halibut Liver Oil Super"
33928,"Halibut Liver Oilsuper"
33929,"Halibut Liver Oilw Vitamin D"
33930,"Halibut Oil"
33932,"Hand Sanitizer"
33933,"Hansol L'executive Antiseptic"
33934,"Harvest Of Values All B Complex"
33935,"Hd Barium Sulfate"
33936,"Hd Plus Barium Sulfate"
33943,"Hemarexin"
33945,"Hemcort HC"
33957,"Hemosol Lo"
33983,"Herbopyrine"
33990,"Hi Potency B Complex"
33992,"Hi Potency B Compound Vitamins"
33993,"Hi Potency Cal"
33994,"Hi Potency Cod Liver Oil"
34000,"Hi Potency Stress B Tension with C"
34002,"Hi-B- Super Potency Timed Release"
34009,"High Potency Vitamin B Complex + C"
34011,"Hi-Potency B-Compound"
34012,"Hi-Potency Stress B with C"
34017,"Honey-Lemon Cough Lozenges"
34031,"Huile De Foie De Fletan"
34032,"Huile De Foie De Morue"
34033,"Huile De Foie Morue min"
34036,"Huile D'onagre Vitamin E"
34044,"Hyderm"
34046,"Hydro Cobex"
34047,"Hydromorph Contin"
34050,"Hydrosone"
34051,"Hydroxy Cobal"
34056,"Hygenipak Plus Anti-Microbial Skin Cleanser"
34059,"Hypaque-M"
34065,"Ice"
34066,"Ice Therapy"
34068,"Icy Blue"
34071,"Ihle's Paste"
34073,"Image HNS"
34084,"Infa Multivitamins"
34085,"Infant Tempra"
34086,"Infantol"
34087,"Infants' Acetaminophen"
34089,"Infant's Multiple Vitamin"
34090,"Infant's Tylenol"
34092,"Infazinc"
34097,"Innohep"
34103,"Inpersol LC with Dextrose"
34107,"Instantine"
34110,"Intrinsi-B + Folic Acid"
34111,"Intropaste"
34132,"Isohex"
34155,"Johnson and Johnson Burn"
34156,"Clean and Clear Deep Cleaning"
34157,"Clean & Clear Deep Cleaning Sensitive"
34159,"Junior Strength Acetaminophen"
34161,"Junior Strength Tylenol Chewable"
34191,"Kid's Choice Children's Chewable Vitamins"
34192,"Kids Stuff"
34195,"Kindervites"
34205,"Koffex DM Pour Enfants"
34206,"Koffex DM-D"
34207,"Koffex DM-D-E"
34209,"Koffex Expectorant"
34212,"Koffex Sirop"
34215,"Kwellada-P"
34221,"Lactate Chloride Dextrose"
34223,"Lactated Ringers W Dextrose"
34261,"Leopin"
34267,"Lever Bac Anti-Bacterial Hand Cleaner"
34270,"L'executif Antiseptic Handsoap"
34298,"Lipidil Micro"
34300,"Lipo Factors Plus B"
34301,"Lipotrope-Plus B"
34302,"Lipotropic Adju Lipot Supplement B"
34307,"Liqui Cal-D"
34308,"Liqui-Coat HD"
34309,"Liquid Barosperse"
34319,"Liquid Super B"
34320,"Liquid Vitamin Supplement For Children"
34321,"Liquid Vitamins"
34326,"Liver Desiccated"
34327,"Liver Desiccated + B"
34338,"Lofthouse Regular Fisherman's Friend"
34342,"Lopresor"
34343,"Lopresor SR"
34347,"Lotion Kleen Green"
34368,"M O S"
34372,"Madelon"
34403,"Male Formula"
34408,"Mandelay"
34427,"Matrix Active Solutions Blemish Control"
34436,"Maxi B Plus"
34441,"Mazepine"
34444,"Mazon Medicated Soap"
34446,"MC- Antiseptic Hand Soap"
34449,"MCD Antiseptic Hand"
34450,"Md 60"
34451,"Md 76"
34463,"Medebar Plus RT"
34464,"Medicament Pour Les Sinus Extra-Fort Caplet"
34465,"Medicament Pour Les Sinus Reg Caplet"
34470,"2-Drop Corn Remedy"
34486,"Abenol"
34487,"Abrasion"
34493,"ACB"
34499,"Acet"
34503,"Acetaminophen Comprime A Croquer"
34505,"Acetaminophene"
34512,"Acetylsalicylic Acid"
34523,"Acti-A D E"
34530,"Acti-Charcoal"
34534,"Acti-Folic + Dibencozide Caplet"
34535,"Acti-Halibut"
34537,"Acti-Hydroxo/Dibencoz + Folic Acid"
34540,"Acti-Lipo + Pyridoxine Caplet"
34548,"Action B-50"
34557,"Acti-Ubiquinone"
34559,"AD"
34566,"Adasept"
34567,"Adasept Acne"
34574,"Advanced E with Vitamin C"
34582,"Air-Power"
34594,"Albert Oxybutynin"
34598,"Alcare"
34605,"Alcool A Friction Compose"
34607,"Alcorub"
34613,"Allbee with C"
34614,"Allbee with Vitamin C"
34635,"Alsiphene Forte"
34638,"Alti-Alprazolam"
34647,"Alti-Cyclobenzaprine"
34674,"Multimist Healthy Hands"
34681,"Multiple Vitamins Childrens Chewable"
34683,"Multisol"
34687,"Multivitamine"
34688,"Multi-Vitamines Enfants Comprime"
34696,"Multivitamines Plus C Pour Enfants"
34699,"Multivitamines Pour Enfants"
34714,"MVI-12 Infant"
34717,"My Favorite Niacin and Inositol"
34718,"Mycelized Childrens Multi-Vitamin"
34745,"Natu-Cal"
34754,"Natural Source Vitamin A and D"
34756,"Nature's Relief"
34765,"Neo Bex"
34767,"Neo Cal D3"
34768,"Neo Cal-D-500"
34773,"Neo Citran Extra Strength Sinus Medicine"
34783,"Neo-Bex"
34785,"Neo-Diol"
34787,"Neo-HC"
34791,"Neostrata Astringent Acne Treatment"
34796,"Neo-Zol"
34809,"Niacex B"
34815,"Nighttime Cold & Flu"
34818,"Nite-Time Liquigels"
34821,"No. 440"
34831,"Novahistex DH Expectorant"
34832,"Novahistex DM"
34833,"Novahistex DM Expectorant with Decongestant"
34834,"Novahistex DM with Decongestant"
34835,"Novahistine DM"
34836,"Novahistine DM Expectorant with Decongestant"
34837,"Novahistine DM with Decongestant"
34845,"Novo-Alprazol"
34849,"Novo-B"
34857,"Novo-Carbamaz"
34871,"Novo-Cycloprine"
34890,"Novo-Fenofibrate"
34896,"Novo-Fluoxetine"
34905,"Novo-Gesic"
34907,"Novo-Gesic Forte"
34913,"Novo-Hydrocort"
34940,"Novo-Metoprol"
34941,"Novo-Metoprol Uncoated"
34953,"Novo-Oxybutynin"
34994,"Novo-Tamoxifen"
34997,"Novo-Terazosin"
35015,"Novo-Veramil"
35016,"Novo-Veramil SR"
35017,"Novo-Vites"
35027,"Nu-Alpraz"
35035,"Nuborn Multiple Vitamins"
35038,"Nu-Cal"
35040,"Nu-Carbamazepine"
35051,"Nu-Cyclobenzaprine"
35061,"Nu-Fenofibrate"
35062,"Nu-Fluoxetine"
35083,"Nu-Metop"
35089,"Nu-Oxybutyn"
35112,"Nu-Terazosin"
35132,"Nu-Verap"
35137,"O Calcium Plus D"
35140,"Obus Form Therapeutic Ice"
35141,"O-Calcium"
35142,"O-Calcium Plus D"
35143,"Occlusal"
35148,"Odansuor Carbonis Detergens"
35151,"Off-Ezy Wart Remover"
35191,"Opti-Cal Chewable +D Caplet"
35207,"Optimar Fish Oil"
35216,"OR/Scrub"
35223,"Oragard-B Analgesic Paste"
35229,"Orange Scott's Emulsion"
35259,"Orti B"
35261,"Os-Cal"
35262,"Os-Cal-D"
35274,"Ovol"
35275,"Ovol Chewable"
35276,"Oxeze"
35282,"Oxy Medicated"
35296,"P&S Phenol"
35302,"Pain Aid"
35304,"Painaid Free Acetaminophen"
35341,"Parvolex"
35342,"Pate D'ihle"
35351,"Pediatric Cough"
35355,"Pediatrix"
35364,"Penta B"
35365,"Penta B + C"
35366,"Penta B Plus"
35375,"Penta-Thion"
35376,"Penta-Verapamil"
35386,"Perle +"
35389,"Peroxide D'hydrogene"
35390,"Peroxyde D'hydrogene"
35393,"Personnelle Contre Le Rhume"
35394,"Personnelle DM"
35398,"Petro Carbo Salve-Ont"
35404,"Pharminil DM"
35406,"Pharmorubicin PFS"
35407,"Pharmorubicin RDF"
35410,"Phenylephrine HCl"
35423,"Physiomenthol"
35432,"Phytoplex B"
35445,"Plasmalyte In Dextrose"
35446,"Plasmalyte In Water"
35450,"PMS-Acetaminophen"
35464,"PMS Carbamazepine"
35465,"PMS Carbamazepine-CR"
35482,"PMS Cyclobenzaprine"
35489,"PMS Dextromethorphan Hydrobromide"
35502,"PMS Estradiol Valerate"
35506,"PMS Fluoxetine"
35518,"PMS Hydromorphone"
35545,"PMS Metoprolol-B"
35546,"PMS Metoprolol-L"
35559,"PMS Oxybutynin"
35569,"PMS Progesterone"
35575,"PMS Selegiline"
35604,"Polar Ice Analgesic"
35605,"Polibar"
35606,"Polibar Plus"
35607,"Polibar Rapid (P/P)"
35651,"P-Plus"
35660,"Prepcat"
35667,"Prevex HC"
35669,"Prevital"
35685,"Pro-Ace"
35699,"Profenda"
35722,"Protecto Barrier"
35743,"Pulmicort Nebuamp"
35756,"Purel Hand Sanitizer"
35777,"Readi-Cat"
35778,"Recto Baryum"
35789,"Regular Strength Acetaminophen"
35790,"Regular Strength Calcium Antacid"
35791,"Regular Strength Cold Medication"
35793,"Regular Strength Orajel"
35794,"Regular Strength Sinus Medication"
35795,"Regular Strength Sinus Medication Caplet"
35800,"Tylenol Cough with Decongestant"
35801,"Regular Strength Tylenol Sinus Caplet"
35805,"Rejuva-A Top"
35809,"Remedium"
35814,"Retisol-A"
35853,"Riva-Sol"
35863,"Robigesic"
35865,"Robitussin Children's"
35866,"Robitussin Children's Cough and Cold"
35867,"Robitussin Cough and Cold"
35893,"Deep Cold Arthritic Hand"
35894,"Deep Cold Gold"
35895,"Deep Cold Ice"
35896,"Deep Cold Pain Patch"
35897,"Deep Cold Plus"
35898,"Deep Cold Therapy"
35900,"Deepwater Fish Oil Concentrate"
35903,"Delfex A"
35918,"Derma Controle: Nettoyant Moussant"
35919,"Derma Controle: Normalisant"
35920,"Derma Controle: Purifiante"
35923,"Dermacne Nettoyant"
35924,"Dermacne Savon"
35929,"Dermasept Plus"
35935,"Dermine Topical Anaesthetic"
35942,"Destim"
35948,"Dextran In Sodium Chloride"
35951,"Dextrose and Lactated Ringers"
35956,"Dia Cal"
35961,"Dianeal Pd Capd"
35962,"Dianeal Pd Capd Dextrose"
35963,"Dianeal Pd Capd W Dextrose"
35966,"Dia-Vite"
35990,"Dilusol"
36041,"Diversey Antiseptic Hand"
36043,"DM Cough"
36044,"DM Cough Suppressant"
36047,"Dm Plus Decongestant Cough"
36048,"DM Plus Decongestant Plus Expector Ex St"
36049,"DM Plus Decongestant Plus Expectorant Cough"
36051,"Dm Sans Sucre"
36052,"DM-D-Expectorant ES"
36056,"Dolomine"
36057,"Doloral"
36058,"Doloral Sirop"
36059,"Dom-Acetaminophen"
36066,"Dom-Fluoxetine"
36067,"Robitussin Cough and Cold Liqui-Fills"
36071,"Robitussin Extra Strength"
36072,"Robitussin Extra Strength Cough & Cold"
36095,"Rubbing Alcohol Compound"
36097,"Rubion"
36106,"S Supreme"
36123,"Sal-Fiol"
36127,"Salofalk"
36132,"Salseb Medicated Shampoo"
36140,"Sanygel"
36142,"Sarna HC"
36160,"Scheinpharm B"
36162,"Scheinpharm Clotrimazole"
36173,"Scholl Wart Remover"
36174,"Sclerodex (obsolete)"
36177,"Scott's Emulsion Of Cod Liver & Capelin Oil"
36181,"Sebcur"
36186,"Sedatuss DM Sirop"
36217,"Serenity"
36219,"Seven Seas Cherry Flavored Cod Liver Oil"
36220,"Seven Seas Cod Liver Oil"
36224,"Shark Oil"
36225,"Shield Burnasept"
36230,"Silicone"
36231,"Silicone Barrier"
36232,"Siligaz"
36233,"Simicort"
36241,"Sinu Nondrowsy Extra Strength"
36242,"Sinu Nondrowsy Regular Strength"
36243,"Sinu N T Extra Strength Caplet(obsolete)"
36249,"Sirop Dentition"
36250,"Sirop DM Pour La Toux Sans Sucrose"
36252,"Sirop Expect Sans Sucrose"
36256,"Skin-E-Dip"
36269,"Smile Shower"
36275,"Sodium Chloride,Intravenous"
36276,"Sodium Chloride Intravenous"
36293,"Soft B Complex"
36308,"Soluver"
36309,"Soluver Plus"
36316,"Sopalamine 3b"
36317,"Sopalamine/3b Plus C"
36318,"Sorgon"
36326,"S-Pan-F"
36327,"S-Pan-M"
36336,"Spectro Tar Wash"
36347,"Sport Antiseptic Soap"
36355,"Statex"
36358,"STCC-Fluoxetine"
36369,"Sterile Sodium Chloride"
36378,"Stie Vaa"
36379,"Stie Vaa Forte"
36380,"Stievaa"
36396,"Stress B"
36398,"Stress B Compound"
36399,"Stress B Formula with C"
36400,"Stress B with C Time Release Formula"
36401,"Stress B with Vitamin C"
36405,"Stress Formula B-Comp + Vitamin C"
36406,"Stress Formula Multi-B Comp + Vitamin C"
36409,"Stress Forte Plus Lipotropic Factors"
36410,"Stress Plex C"
36411,"Stress Plus"
36413,"Stress Vitamin B with C Complex"
36415,"Subito"
36416,"Sucret Cough Control"
36417,"Sucrets Cough Control Extra Strength"
36419,"Sudafed Cold and Cough Extra Strength Caplet"
36422,"Sudafed DM"
36423,"Sudafed Head Cold and Sinus ES Caplet"
36439,"Super B"
36440,"Super B Compound with Vitamin C"
36448,"Super Cod Liver Oil"
36452,"Super Doucet"
36464,"Super Stress Caplet"
36465,"Super Stress Mega B Plus Vitamin C"
36472,"Superoxol"
36476,"Suppositoire A La Glycerine Adult"
36477,"Suppositoires A La Glycerine P Bebe"
36478,"Suppositoires A La Glycerine Pour Adultes"
36483,"Supravite Pour Enfants"
36485,"Surbex Filmtab"
36514,"Synovisol Ir"
36518,"Syrup DM"
36519,"Syrup DM-D"
36520,"Syrup DM-D-E"
36525,"T H Antiseptic Hand"
36527,"T R I B-Plex"
36534,"Tamofen(obsolete)"
36535,"Tamone"
36541,"Tantaphen Acetaminophen"
36545,"Tar Distillate"
36547,"Targel"
36552,"Taro-Carbamazepine"
36553,"Taro-Carbamazepine CR"
36559,"Taro-Verapamil"
36562,"T-BMP"
36563,"TBV"
36583,"Tempra First"
36584,"Tempra First Double Strength"
36585,"Tender Age Multi Vitamins"
36586,"Tender Age Vitamin ADC"
36588,"Terazosin-1"
36589,"Terazosin-10"
36590,"Terazosin-2"
36591,"Terazosin-5"
36594,"Tersa Tar"
36595,"Tersac Topical"
36596,"Tersaseptic"
36597,"Tersa-Tar Mild"
36652,"Time Action B Complex with C"
36656,"Time Release B Compound"
36657,"Time Release Balanced B"
36664,"Timed Action Balanced B"
36684,"T-KI"
36687,"T-Lu"
36690,"Tomo Cat Barium Sulfate"
36694,"Tonimol"
36699,"Topex Topical Anethetic"
36700,"Topicaine Top"
36719,"TR Vitamin B-12"
36725,"Trans-Plantar"
36739,"Tri Adrenopan"
36743,"Tri Lipotropic"
36745,"Tri Vi Sol Infants"
36750,"Trial Antacid"
36753,"Triaminic Cold and Fever Formula"
36754,"Triaminic DM"
36757,"Triaminic DM Nighttime"
36759,"Triaminicol DM"
36768,"Trichol"
36778,"Tri-O-Vit"
36779,"Triovit Chewable"
36786,"Triquilar 21"
36787,"Triquilar 28"
36809,"Tussilyn DM"
36811,"Tussodan DM"
36816,"Twinrix Adult"
36830,"Ultra R"
36832,"Ultracare"
36833,"Ultracare Disin"
36848,"Unibar"
36851,"Universel"
36852,"Universel Extra-Fort"
36854,"UP-87"
36858,"Urederm"
36859,"Uree"
36860,"Uremol"
36861,"Uremol HC"
36863,"Urisec"
36867,"Usana AO Formulalets"
36869,"Usana Megavitaminlets"
36872,"Usana Peroxide Antiseptic Mouthwash"
36877,"V Dyn"
36880,"Valiant Hand Soap"
36908,"Vicks Cherry Throat"
36911,"Vicks Lemon Throat"
36912,"Vicks Menthol Throat"
36913,"Vicks Pediatric Formula 44"
36914,"Vicks Pediatric Formula 44d"
36916,"Vicks Pediatric Formula 44M"
36920,"Vicks Vaposyrup"
36929,"Viscopaste Pb7 Dressing"
36937,"Vit B Complex Plus Vitamin C"
36947,"Vita b"
36948,"Vita b + C"
36949,"Vita B Complex"
36950,"Vita B Compound Time Release"
36951,"Vita B-75"
36954,"Vita Day"
36960,"Vita Stress"
36970,"Vitafant"
36979,"Vitamin B Cmpd Time Release"
36980,"Vitamin B- Complex"
36981,"Vitamin B Compound with C"
36982,"Vitamin B Compound with Vitamin C"
36983,"Vitamin B Compound with Vitamin C Fortis"
36984,"Vitamin B Cpd with Vitamin C"
36985,"Vitamin B -Folic Acid"
36986,"Vitamin B- with Folic Acid"
36987,"Vitamin B- with Non-Medicinal Li"
36993,"Vitamin C and A"
37002,"Vitamin C with Niacin and Niacinamide"
37013,"Vitamine"
37036,"Vitamines Pour Bebes Et Enfants"
37039,"Vitamins A & D"
37040,"Vitamins A and D"
37041,"Vitamins A E and C"
37042,"Vitamins A Plus D"
37043,"Vitamins A&D"
37052,"Vitaminschildrens Chewable"
37057,"Vita-Worth B-Complex"
37061,"Vitinoin"
37063,"Vitogen B Stress C"
37074,"Wake Ups"
37079,"Water Joe"
37081,"Watkins Harvest"
37090,"Webber Vitamin E"
37093,"Western Classics Acetaminophen For Child"
37097,"White Pearl"
37114,"Xerolube"
37143,"Zap-It"
37148,"Zinaderm"
37154,"Zinc and Castor Oil"
37156,"Zinc Oxide BP"
37174,"Zinc Onguent"
37178,"Zinc Tally"
37188,"Zincoderm"
37189,"Zincofax Extra Strength"
37190,"Zincofax Fragrance Free"
37191,"Zincofax Original"
37192,"Zipzoc"
37200,"Zoo Chews"
37216,"Mega Ade"
37217,"Mega B 100 Timed Release"
37218,"Mega B Complex"
37219,"Mega B-50"
37220,"Mega B-50 Vit B Complex"
37221,"Mega B-50 Vitamin B Complex"
37222,"Mega B-75 Caplet"
37231,"Mega C Pan"
37232,"Mega C Pan 6"
37234,"Mega Co Q10"
37237,"Mega Halibut Liver Oil"
37238,"Mega Lipotropic"
37250,"Mega-13"
37254,"Megavites"
37255,"Meggezones"
37269,"Menthol Cough Lozenges"
37274,"Mesasal Enteric Coated"
37275,"M-Eslon"
37287,"Mevon 77"
37299,"Microline Antiseptic Hand Cleanser"
37302,"Micro-Zn"
37304,"Midol Regular"
37305,"Midol Traditional"
37328,"Min-Ovral 21"
37329,"Min-Ovral 28"
37347,"Mor-Cal"
37348,"Morphine Extra Forte"
37349,"Morphine Forte"
37350,"Morphine HP"
37351,"Morphine LP Epidural"
37352,"Morphitec"
37355,"Mos"
37356,"Mos-40"
37357,"Mos-50"
37358,"Mos-60"
37369,"Mucomyst"
37372,"Multi 1000"
37373,"Multi-12"
37374,"Multi B"
37375,"Multi B No 1"
37376,"Multi B No 12"
37377,"Multi B No 3"
37378,"Multi B No 5"
37379,"Multi B No 6"
37395,"Multi Vitamin"
37398,"Multi Vitamines"
37401,"Multi Vite Adult"
37402,"Multi Vite Junior"
37403,"Multi-12 Pediatric"
37414,"Multi-Gesic"
37631,"M. O. S."
37632,"Novo-5 ASA"
37673,"BusPIRone Hydrochloride"
37674,"Carboplatin"
37675,"Fluoxetine Hydrochloride"
