hcfa_icd_9,hcfa_disease_name,hcfa_valid
"658.21","PROLONG RUPT MEMB-DELIV",65535
"658.23","PROLONG RUP MEMB-ANTEPAR",65535
"658.3","DELAY DEL POSTARTIF RUPT",0
"658.30","ARTIFIC RUPT MEMBR-UNSP",65535
"658.31","ARTIFIC RUPT MEMBR-DELIV",65535
"658.33","ARTIF RUPT MEMB-ANTEPART",65535
"658.4","INFECT AMNIOTIC CAVITY*",0
"658.40","AMNIOTIC INFECTION-UNSP",65535
"658.41","AMNIOTIC INFECTION-DELIV",65535
"658.43","AMNIOTIC INFECT-ANTEPART",65535
"658.8","AMNIOTIC CAVITY PROB NEC",0
"658.80","AMNIOTIC PROB NEC-UNSPEC",65535
"658.81","AMNIOTIC PROB NEC-DELIV",65535
"658.83","AMNION PROB NEC-ANTEPART",65535
"658.9","AMNIOTIC CAVITY PROB NOS",0
"658.90","AMNIOTIC PROB NOS-UNSPEC",65535
"658.91","AMNIOTIC PROB NOS-DELIV",65535
"658.93","AMNION PROB NOS-ANTEPART",65535
"659","OTH INDICAT CARE DELIVER",0
"659.0","FAIL MECHAN INDUCT LABOR",0
"659.00","FAIL MECHAN INDUCT-UNSP",65535
"659.01","FAIL MECH INDUCT-DELIVER",65535
"659.03","FAIL MECH INDUCT-ANTEPAR",65535
"659.1","FAIL INDUCTION LABOR NOS",0
"659.10","FAIL INDUCTION NOS-UNSP",65535
"659.11","FAIL INDUCTION NOS-DELIV",65535
"659.13","FAIL INDUCT NOS-ANTEPART",65535
"659.2","MATERN PYREXIA LABOR NOS",0
"659.20","PYREXIA IN LABOR-UNSPEC",65535
"659.21","PYREXIA IN LABOR-DELIVER",65535
"659.23","PYREXIA IN LABOR-ANTEPAR",65535
"659.3","SEPTICEMIA DURING LABOR*",0
"659.30","SEPTICEMIA IN LABOR-UNSP",65535
"659.31","SEPTICEM IN LABOR-DELIV",65535
"659.33","SEPTICEM IN LABOR-ANTEPA",65535
"659.4","GRAND MULTIPARITY*",0
"659.40","GRAND MULTIPARITY-UNSPEC",65535
"659.41","GRAND MULTIPARITY-DELIV",65535
"659.43","GRAND MULTIPARITY-ANTEPA",65535
"659.5","ELDERLY PRIMIGRAVIDA*",0
"659.50","ELDERLY PRIMIGRAVID-UNSP",65535
"659.51","ELDERLY PRIMIGRAVIDA-DEL",65535
"659.53","ELDER PRIMIGRAVID-ANTEPA",65535
"659.60","ELDERLY MULTIGRAVIDA-UNS",65535
"659.61","ELDERLY MULTIGRAVIDA-DEL",65535
"659.63","ELDERLY MULTIGRAVD-ANTEP",65535
"659.7","ABN FTL HRT RATE*",0
"659.70","ABN FTL HRT RATE/RHY-UNS",65535
"659.71","ABN FTL HRT RATE/RHY-DEL",65535
"659.73","ABN FTL HRT RATE/RHY-ANT",65535
"659.8","INDICAT CARE LAB/DEL NEC",0
"659.80","COMPLIC LABOR NEC-UNSP",65535
"659.81","COMPLIC LABOR NEC-DELIV",65535
"659.83","COMPL LABOR NEC-ANTEPART",65535
"659.9","INDICAT CARE LAB/DEL NOS",0
"659.90","COMPLIC LABOR NOS-UNSP",65535
"659.91","COMPLIC LABOR NOS-DELIV",65535
"659.93","COMPL LABOR NOS-ANTEPART",65535
"660","OBSTRUCTED LABOR*",0
"660.0","OBSTR BY MALPOSIT FETUS*",0
"660.00","OBSTRUCT/FET MALPOS-UNSP",65535
"660.01","OBSTRUC/FET MALPOS-DELIV",65535
"660.03","OBSTRUC/FET MALPOS-ANTEP",65535
"660.1","OBSTRUCT BY BONY PELVIS*",0
"660.10","BONY PELV OBSTRUC-UNSPEC",65535
"660.11","BONY PELV OBSTRUCT-DELIV",65535
"660.13","BONY PELV OBSTRUC-ANTEPA",65535
"660.2","OBSTR ABN PELV SOFT TISS",0
"660.20","ABN PELV TISS OBSTR-UNSP",65535
"660.21","ABN PELV TIS OBSTR-DELIV",65535
"660.23","ABN PELV TIS OBSTR-ANTEP",65535
"660.3","PERSISTENT OCCIPITOPOST*",0
"660.30","PERSIST OCCIPITPOST-UNSP",65535
"660.31","PERSIST OCCIPTPOST-DELIV",65535
"660.33","PERSIST OCCIPTPOST-ANTEP",65535
"660.4","SHOULDER GIRDLE DYSTOCIA",0
"660.40","SHOULDER DYSTOCIA-UNSPEC",65535
"660.41","SHOULDER DYSTOCIA-DELIV",65535
"660.43","SHOULDER DYSTOCIA-ANTEPA",65535
"660.5","LOCKED TWINS*",0
"660.50","LOCKED TWINS-UNSPECIFIED",65535
"660.51","LOCKED TWINS-DELIVERED",65535
"660.53","LOCKED TWINS-ANTEPARTUM",65535
"660.6","FAILED TRIAL LABOR NOS*",0
"660.60","FAIL TRIAL LAB NOS-UNSP",65535
"660.61","FAIL TRIAL LAB NOS-DELIV",65535
"660.63","FAIL TRIAL LAB NOS-ANTEP",65535
"660.7","FAIL FORCEP/VAC EXTR NOS",0
"660.70","FAILED FORCEP NOS-UNSPEC",65535
"660.71","FAILED FORCEPS NOS-DELIV",65535
"660.73","FAIL FORCEPS NOS-ANTEPAR",65535
"660.8","OBSTRUCTED LABOR NEC*",0
"660.80","OBSTRUC LABOR NEC-UNSPEC",65535
"660.81","OBSTRUCT LABOR NEC-DELIV",65535
"660.83","OBSTRUC LABOR NEC-ANTEPA",65535
"660.9","OBSTRUCTED LABOR NOS*",0
"660.90","OBSTRUC LABOR NOS-UNSPEC",65535
"660.91","OBSTRUCT LABOR NOS-DELIV",65535
"660.93","OBSTRUC LABOR NOS-ANTEPA",65535
"661","ABNORMAL FORCES OF LABOR",0
"661.0","PRIMARY UTERINE INERTIA*",0
"661.00","PRIM UTERINE INERT-UNSP",65535
"661.01","PRIM UTERINE INERT-DELIV",65535
"661.03","PRIM UTER INERT-ANTEPART",65535
"661.1","SECONDAR UTERINE INERTIA",0
"661.10","SEC UTERINE INERT-UNSPEC",65535
"661.11","SEC UTERINE INERT-DELIV",65535
"661.13","SEC UTERINE INERT-ANTEPA",65535
"661.2","UTERINE INERTIA NEC/NOS*",0
"661.20","UTERINE INERTIA NEC-UNSP",65535
"661.21","UTERINE INERT NEC-DELIV",65535
"661.23","UTERINE INERT NEC-ANTEPA",65535
"661.3","PRECIPITATE LABOR*",0
"661.30","PRECIPITATE LABOR-UNSPEC",65535
"661.31","PRECIPITATE LABOR-DELIV",65535
"661.33","PRECIPITATE LABOR-ANTEPA",65535
"661.4","UTERINE DYSTOCIA NOS*",0
"661.40","UTER DYSTOCIA NOS-UNSPEC",65535
"661.41","UTER DYSTOCIA NOS-DELIV",65535
"661.43","UTER DYSTOCIA NOS-ANTEPA",65535
"661.9","ABNORMALITY OF LABOR NOS",0
"661.90","ABNORMAL LABOR NOS-UNSP",65535
"661.91","ABNORMAL LABOR NOS-DELIV",65535
"661.93","ABNORM LABOR NOS-ANTEPAR",65535
"662","LONG LABOR*",0
"662.0","PROLONGED FIRST STAGE*",0
"662.00","PROLONGED 1ST STAGE-UNSP",65535
"662.01","PROLONG 1ST STAGE-DELIV",65535
"662.03","PROLONG 1ST STAGE-ANTEPA",65535
"662.1","PROLONGED LABOR NOS*",0
"662.10","PROLONGED LABOR NOS-UNSP",65535
"662.11","PROLONG LABOR NOS-DELIV",65535
"662.13","PROLONG LABOR NOS-ANTEPA",65535
"662.2","PROLONGED SECOND STAGE*",0
"662.20","PROLONGED 2ND STAGE-UNSP",65535
"662.21","PROLONG 2ND STAGE-DELIV",65535
"662.23","PROLONG 2ND STAGE-ANTEPA",65535
"662.3","DELAY DELIVERY 2ND TWIN*",0
"662.30","DELAY DEL 2ND TWIN-UNSP",65535
"662.31","DELAY DEL 2ND TWIN-DELIV",65535
"662.33","DELAY DEL 2 TWIN-ANTEPAR",65535
"663","UMBILICAL CORD COMPLIC*",0
"663.0","PROLAPSE OF CORD*",0
"663.00","CORD PROLAPSE-UNSPEC",65535
"663.01","CORD PROLAPSE-DELIVERED",65535
"663.03","CORD PROLAPSE-ANTEPARTUM",65535
"663.1","COMPRESS CORD ROUND NECK",0
"663.10","CORD AROUND NECK-UNSPEC",65535
"663.11","CORD AROUND NECK-DELIVER",65535
"663.13","CORD AROUND NECK-ANTEPAR",65535
"663.2","CORD ENTANGL W COMPR NEC",0
"663.20","CORD COMPRESS NEC-UNSPEC",65535
"663.21","CORD COMPRESS NEC-DELIV",65535
"663.23","CORD COMPRES NEC-ANTEPAR",65535
"663.3","CORD ENTANGLE NEC/NOS*",0
"663.30","CORD ENTANGLE NEC-UNSPEC",65535
"663.31","CORD ENTANGLE NEC-DELIV",65535
"663.33","CORD ENTANGL NEC-ANTEPAR",65535
"663.4","SHORT UMBILICAL CORD*",0
"663.40","SHORT CORD-UNSPECIFIED",65535
"663.41","SHORT CORD-DELIVERED",65535
"663.43","SHORT CORD-ANTEPARTUM",65535
"663.5","VASA PREVIA*",0
"663.50","VASA PREVIA-UNSPECIFIED",65535
"663.51","VASA PREVIA-DELIVERED",65535
"663.53","VASA PREVIA-ANTEPARTUM",65535
"663.6","VASCULAR LESIONS OF CORD",0
"663.60","VASC LESION CORD-UNSPEC",65535
"663.61","VASC LESION CORD-DELIVER",65535
"663.63","VASC LESION CORD-ANTEPAR",65535
"663.8","UMBILICAL CORD COMPL NEC",0
"663.80","CORD COMPLICAT NEC-UNSP",65535
"663.81","CORD COMPLICAT NEC-DELIV",65535
"663.83","CORD COMPL NEC-ANTEPART",65535
"663.9","UMBILICAL CORD COMPL NOS",0
"663.90","CORD COMPLICAT NOS-UNSP",65535
"663.91","CORD COMPLICAT NOS-DELIV",65535
"663.93","CORD COMPL NOS-ANTEPART",65535
"664","PERINEAL TRAUM W DELIVER",0
"664.0","DELIVERY W 1 DEG LACERAT",0
"664.00","DEL W 1 DEG LACERAT-UNSP",65535
"664.01","DEL W 1 DEG LACERAT-DEL",65535
"664.04","DEL W 1 DEG LAC-POSTPART",65535
"664.1","DELIVERY W 2 DEG LACERAT",0
"664.10","DEL W 2 DEG LACERAT-UNSP",65535
"664.11","DEL W 2 DEG LACERAT-DEL",65535
"664.14","DEL W 2 DEG LAC-POSTPART",65535
"664.2","DELIVERY W 3 DEG LACERAT",0
"664.20","DEL W 3 DEG LACERAT-UNSP",65535
"664.21","DEL W 3 DEG LACERAT-DEL",65535
"664.24","DEL W 3 DEG LAC-POSTPART",65535
"664.3","DELIVERY W 4 DEG LACERAT",0
"664.30","DEL W 4 DEG LACERAT-UNSP",65535
"664.31","DEL W 4 DEG LACERAT-DEL",65535
"664.34","DEL W 4 DEG LAC-POSTPART",65535
"664.4","DELIV W PERINEAL LAC NOS",0
"664.40","OB PERINEAL LAC NOS-UNSP",65535
"664.41","OB PERINEAL LAC NOS-DEL",65535
"664.44","PERINEAL LAC NOS-POSTPAR",65535
"664.5","DELIV W PERINEAL HEMATOM",0
"664.50","OB PERINEAL HEMATOM-UNSP",65535
"664.51","OB PERINEAL HEMATOMA-DEL",65535
"664.54","PERIN HEMATOMA-POSTPART",65535
"664.60","ANAL SPHINCTER TEAR NOS",65535
"664.61","ANAL SPHINCTER TEAR-DEL",65535
"664.64","ANAL SPHINCTR TEAR W P/P",65535
"664.8","DEL W PERINEAL TRAUM NEC",0
"664.80","OB PERIN TRAUM NEC-UNSP",65535
"664.81","OB PERINEAL TRAU NEC-DEL",65535
"664.84","PERIN TRAUM NEC-POSTPART",65535
"664.9","DEL W PERINEAL TRAUM NOS",0
"664.90","OB PERIN TRAUM NOS-UNSP",65535
"664.91","OB PERINEAL TRAU NOS-DEL",65535
"664.94","PERIN TRAUM NOS-POSTPART",65535
"665","OTHER OBSTETRICAL TRAUMA",0
"665.0","RUPT UTERUS BEFORE LABOR",0
"665.00","PRELABOR RUPT UTER-UNSP",65535
"665.01","PRELABOR RUPT UTERUS-DEL",65535
"665.03","PRELAB RUPT UTER-ANTEPAR",65535
"665.1","RUPTURE OF UTERUS NOS*",0
"665.10","RUPTURE UTERUS NOS-UNSP",65535
"665.11","RUPTURE UTERUS NOS-DELIV",65535
"665.2","INVERSION OF UTERUS*",0
"665.20","INVERSION OF UTERUS-UNSP",65535
"665.22","INVERS UTERUS-DEL W P/P",65535
"665.24","INVERS UTERUS-POSTPART",65535
"665.3","LACERATION OF CERVIX*",0
"665.30","LACERAT OF CERVIX-UNSPEC",65535
"665.31","LACERAT OF CERVIX-DELIV",65535
"665.34","LACER OF CERVIX-POSTPART",65535
"665.4","HIGH VAGINAL LACERATION*",0
"665.40","HIGH VAGINAL LACER-UNSP",65535
"665.41","HIGH VAGINAL LACER-DELIV",65535
"665.44","HIGH VAGINAL LAC-POSTPAR",65535
"665.5","OTH INJURY PELVIC ORGANS",0
"665.50","OB INJ PELV ORG NEC-UNSP",65535
"665.51","OB INJ PELV ORG NEC-DEL",65535
"665.54","INJ PELV ORG NEC-POSTPAR",65535
"665.6","DAMAGE TO PELVIC JOINTS*",0
"665.60","DAMAGE TO PELVIC JT-UNSP",65535
"665.61","DAMAGE TO PELVIC JT-DEL",65535
"665.64","DAMAGE PELVIC JT-POSTPAR",65535
"665.7","PELVIC HEMATOMA*",0
"665.70","OB PELVIC HEMATOMA-UNSP",65535
"665.71","OB PELVIC HEMATOMA-DELIV",65535
"665.72","PELVIC HEMATOM-DEL W PP",65535
"665.74","PELVIC HEMATOMA-POSTPART",65535
"665.8","OBSTETRICAL TRAUMA NEC*",0
"665.80","OB TRAUMA NEC-UNSPEC",65535
"665.81","OB TRAUMA NEC-DELIVERED",65535
"665.82","OB TRAUMA NEC-DEL W P/P",65535
"665.83","OB TRAUMA NEC-ANTEPARTUM",65535
"665.84","OB TRAUMA NEC-POSTPARTUM",65535
"665.9","OBSTETRICAL TRAUMA NOS*",0
"665.90","OB TRAUMA NOS-UNSPEC",65535
"665.91","OB TRAUMA NOS-DELIVERED",65535
"665.92","OB TRAUMA NOS-DEL W P/P",65535
"665.93","OB TRAUMA NOS-ANTEPARTUM",65535
"665.94","OB TRAUMA NOS-POSTPARTUM",65535
"666","POSTPARTUM HEMORRHAGE*",0
"666.0","THIRD-STAGE HEMORRHAGE*",0
"666.00","THIRD-STAGE HEM-UNSPEC",65535
"666.02","THRD-STAGE HEM-DEL W P/P",65535
"666.04","THIRD-STAGE HEM-POSTPART",65535
"666.1","POSTPARTUM HEMORR NEC*",0
"666.10","POSTPARTUM HEM NEC-UNSP",65535
"666.12","POSTPA HEM NEC-DEL W P/P",65535
"666.14","POSTPART HEM NEC-POSTPAR",65535
"666.2","DELAY POSTPARTUM HEMORR*",0
"666.20","DELAY P/PART HEM-UNSPEC",65535
"666.22","DELAY P/P HEM-DEL W P/P",65535
"666.24","DELAY P/PART HEM-POSTPAR",65535
"666.3","POSTPART COAGULATION DEF",0
"666.30","POSTPART COAGUL DEF-UNSP",65535
"666.32","P/P COAG DEF-DEL W P/P",65535
"666.34","POSTPART COAG DEF-POSTPA",65535
"667","RETAIN PLACENTA W/O HEM*",0
"667.0","RETAIN PLACENTA W/O HEM*",0
"667.00","RETAIN PLACENTA NOS-UNSP",65535
"667.02","RETND PLAC NOS-DEL W P/P",65535
"667.04","RETAIN PLAC NOS-POSTPART",65535
"667.1","RETAINED PRODUCT CONCEPT",0
"667.10","RETAIN PROD CONCEPT-UNSP",65535
"667.12","RET PROD CONC-DEL W P/P",65535
"667.14","RET PROD CONCEPT-POSTPAR",65535
"668","COMPL ANESTH IN DELIVERY",0
"668.0","ANESTH PULM COMPL IN DEL",0
"668.00","PULM COMPL IN DEL-UNSPEC",65535
"668.01","PULM COMPL IN DEL-DELIV",65535
"668.02","PULM COMPLIC-DEL W P/P",65535
"668.03","PULM COMPLICAT-ANTEPART",65535
"668.04","PULM COMPLICAT-POSTPART",65535
"668.1","ANESTH CARD COMPL IN DEL",0
"668.10","HEART COMPL IN DEL-UNSP",65535
"668.11","HEART COMPL IN DEL-DELIV",65535
"668.12","HEART COMPL-DEL W P/P",65535
"668.13","HEART COMPLIC-ANTEPART",65535
"668.14","HEART COMPLIC-POSTPART",65535
"668.2","ANESTH CNS COMPL IN DEL*",0
"668.20","CNS COMPL LABOR/DEL-UNSP",65535
"668.21","CNS COMPL LAB/DEL-DELIV",65535
"668.22","CNS COMPLIC-DEL W P/P",65535
"668.23","CNS COMPL IN DEL-ANTEPAR",65535
"668.24","CNS COMPL IN DEL-POSTPAR",65535
"668.8","OTH COMPL ANESTH IN DEL*",0
"668.80","ANESTH COMP DEL NEC-UNSP",65535
"668.81","ANESTH COMPL NEC-DELIVER",65535
"668.82","ANESTH COMPL NEC-DEL P/P",65535
"668.83","ANESTH COMPL ANTEPARTUM",65535
"668.84","ANESTH COMPL-POSTPARTUM",65535
"668.9","COMPL ANESTH NOS IN DEL*",0
"668.90","ANESTH COMP DEL NOS-UNSP",65535
"668.91","ANESTH COMPL NOS-DELIVER",65535
"668.92","ANESTH COMPL NOS-DEL P/P",65535
"668.93","ANESTH COMPL-ANTEPARTUM",65535
"668.94","ANESTH COMPL-POSTPARTUM",65535
"669","OTH COMPL LABOR/DELIVERY",0
"669.0","MATERNAL DISTRESS*",0
"669.00","MATERNAL DISTRESS-UNSPEC",65535
"669.01","MATERNAL DISTRESS-DELIV",65535
"669.02","MATERN DISTRES-DEL W P/P",65535
"669.03","MATERN DISTRESS-ANTEPAR",65535
"669.04","MATERN DISTRESS-POSTPART",65535
"669.1","OBSTETRIC SHOCK*",0
"669.10","OBSTETRIC SHOCK-UNSPEC",65535
"669.11","OBSTETRIC SHOCK-DELIVER",65535
"669.12","OBSTET SHOCK-DELIV W P/P",65535
"669.13","OBSTETRIC SHOCK-ANTEPAR",65535
"669.14","OBSTETRIC SHOCK-POSTPART",65535
"669.2","MATERNAL HYPOTENSION SYN",0
"669.20","MATERN HYPOTENS SYN-UNSP",65535
"669.21","MATERN HYPOTEN SYN-DELIV",65535
"669.22","MATERN HYPOTEN-DEL W P/P",65535
"669.23","MATERN HYPOTENS-ANTEPAR",65535
"669.24","MATERN HYPOTENS-POSTPART",65535
"669.3","AC RENAL FAIL W DELIVERY",0
"669.30","AC REN FAIL W DELIV-UNSP",65535
"669.32","AC REN FAIL-DELIV W P/P",65535
"669.34","AC RENAL FAILURE-POSTPAR",65535
"669.4","OTH OBSTETRIC SURG COMPL",0
"669.40","OTH OB SURG COMPL-UNSPEC",65535
"669.41","OTH OB COMPL-DELIVERED",65535
"669.42","OTH OB COMPL-DELIV W P/P",65535
"669.43","COMPLC OB SURG ANTEPRTM",65535
"669.44","OTH OB SURG COMPL-POSTPA",65535
"669.5","FORCEPS DELIVERY NOS*",0
"669.50","FORCEP DELIV NOS-UNSPEC",65535
"669.51","FORCEP DELIV NOS-DELIVER",65535
"669.6","BREECH EXTRACTION NOS*",0
"669.60","BREECH EXTR NOS-UNSPEC",65535
"669.61","BREECH EXTR NOS-DELIVER",65535
"669.7","CESAREAN DELIVERY NOS*",0
"669.70","CESAREAN DELIV NOS-UNSP",65535
"669.71","CESAREAN DELIVERY NOS",65535
"669.8","COMPL LABOR/DELIVERY NEC",0
"669.80","COMPL LAB/DELIV NEC-UNSP",65535
"669.81","COMP LAB/DELIV NEC-DELIV",65535
"669.82","COMPL DEL NEC-DEL W P/P",65535
"669.83","COMPL DELIV NEC-ANTEPAR",65535
"669.84","COMPL DELIV NEC-POSTPART",65535
"669.9","COMPL LABOR/DELIVERY NOS",0
"669.90","COMPL LAB/DELIV NOS-UNSP",65535
"669.91","COMP LAB/DELIV NOS-DELIV",65535
"669.92","COMPL DEL NOS-DEL W P/P",65535
"669.93","COMPL DELIV NOS-ANTEPAR",65535
"669.94","COMPL DELIV NOS-POSTPART",65535
"670","MAJOR PUERPERAL INFECT*",0
"670.00","MAJOR PUERP INFECT-UNSP",65535
"670.02","MAJOR PUERP INF-DEL P/P",65535
"670.04","MAJOR PUERP INF-POSTPART",65535
"671","VENOUS COMPLIC IN PREG*",0
"671.0","VARIC VEIN LEG IN PREG*",0
"671.00","VARIC VEIN LEG PREG-UNSP",65535
"671.01","VARICOSE VEIN LEG-DELIV",65535
"671.02","VARIC VEIN LEG-DEL W P/P",65535
"671.03","VARIC VEIN LEG-ANTEPART",65535
"671.04","VARIC VEIN LEG-POSTPART",65535
"671.1","VARICOSE VULVA IN PREG*",0
"671.10","VARIC VULVA PREG-UNSPEC",65535
"671.11","VARICOSE VULVA-DELIVERED",65535
"671.12","VARICOSE VULVA-DEL W P/P",65535
"671.13","VARICOSE VULVA-ANTEPART",65535
"671.14","VARICOSE VULVA-POSTPART",65535
"671.2","THROMBOPHLEBITIS IN PREG",0
"671.20","THROMBOPHLEB PREG-UNSPEC",65535
"671.21","THROMBOPHLEBITIS-DELIVER",65535
"671.22","THROMBOPHLEB-DELIV W P/P",65535
"671.23","THROMBOPHLEBIT-ANTEPART",65535
"671.24","THROMBOPHLEBIT-POSTPART",65535
"671.3","ANTEPAR DEEP VEIN THROMB",0
"671.30","DEEP THROMB ANTEPAR-UNSP",65535
"671.31","DEEP THROM ANTEPAR-DELIV",65535
"671.33","DEEP VEIN THROMB-ANTEPAR",65535
"671.4","DEEP VEIN THROMB-POSTPAR",0
"671.40","DEEP THROMB POSTPAR-UNSP",65535
"671.42","THROMB POSTPAR-DEL W P/P",65535
"671.44","DEEP VEIN THROMB-POSTPAR",65535
"671.5","OTH THROMBOS COMPL PREG*",0
"671.50","THROMBOSIS NEC PREG-UNSP",65535
"671.51","THROMBOSIS NEC-DELIVERED",65535
"671.52","THROMB NEC-DELIV W P/P",65535
"671.53","THROMBOSIS NEC-ANTEPART",65535
"671.54","THROMBOSIS NEC-POSTPART",65535
"671.8","OTH VENOUS COMPL IN PREG",0
"671.80","VEN COMPL PREG NEC-UNSP",65535
"671.81","VENOUS COMPL NEC-DELIVER",65535
"671.82","VEN COMP NEC-DELIV W P/P",65535
"671.83","VENOUS COMPL NEC-ANTEPAR",65535
"671.84","VENOUS COMPL NEC-POSTPAR",65535
"671.9","VENOUS COMPL IN PREG NOS",0
"671.90","VEN COMPL PREG NOS-UNSP",65535
"671.91","VENOUS COMPL NOS-DELIVER",65535
"671.92","VEN COMP NOS-DELIV W P/P",65535
"671.93","VENOUS COMPL NOS-ANTEPAR",65535
"671.94","VENOUS COMPL NOS-POSTPAR",65535
"672","PUERPERAL PYREXIA NOS*",0
"672.00","PUERPERAL PYREXIA-UNSPEC",65535
"672.02","PUERP PYREXIA-DEL W P/P",65535
"672.04","PUERP PYREXIA-POSTPARTUM",65535
"673","OB PULMONARY EMBOLISM*",0
"673.0","OB AIR EMBOLISM*",0
"673.00","OB AIR EMBOLISM-UNSPEC",65535
"673.01","OB AIR EMBOLISM-DELIVER",65535
"673.02","OB AIR EMBOL-DELIV W P/P",65535
"673.03","OB AIR EMBOLISM-ANTEPART",65535
"673.04","OB AIR EMBOLISM-POSTPART",65535
"673.1","AMNIOTIC FLUID EMBOLISM*",0
"673.10","AMNIOTIC EMBOLISM-UNSPEC",65535
"673.11","AMNIOTIC EMBOLISM-DELIV",65535
"673.12","AMNIOT EMBOL-DELIV W P/P",65535
"673.13","AMNIOTIC EMBOL-ANTEPART",65535
"673.14","AMNIOTIC EMBOL-POSTPART",65535
"673.2","OB BLOOD-CLOT EMBOLISM*",0
"673.20","OB PULM EMBOL NOS-UNSPEC",65535
"673.21","PULM EMBOL NOS-DELIVERED",65535
"673.22","PULM EMBOL NOS-DEL W P/P",65535
"673.23","PULM EMBOL NOS-ANTEPART",65535
"673.24","PULM EMBOL NOS-POSTPART",65535
"673.3","OB PYEMIC/SEPTIC EMBOL*",0
"673.30","OB PYEMIC EMBOL-UNSPEC",65535
"673.31","OB PYEMIC EMBOL-DELIVER",65535
"673.32","OB PYEM EMBOL-DEL W P/P",65535
"673.33","OB PYEMIC EMBOL-ANTEPART",65535
"673.34","OB PYEMIC EMBOL-POSTPART",65535
"673.8","OB PULMONARY EMBOL NEC*",0
"673.80","OB PULMON EMBOL NEC-UNSP",65535
"673.81","PULMON EMBOL NEC-DELIVER",65535
"673.82","PULM EMBOL NEC-DEL W P/P",65535
"673.83","PULMON EMBOL NEC-ANTEPAR",65535
"673.84","PULMON EMBOL NEC-POSTPAR",65535
"674","PUERPERAL COMPL NEC/NOS*",0
"674.0","PUERPER CEREBROVASC DIS*",0
"674.00","PUERP CEREBVASC DIS-UNSP",65535
"674.01","PUERP CEREBVAS DIS-DELIV",65535
"674.02","CEREBVAS DIS-DELIV W P/P",65535
"674.03","CEREBROVASC DIS-ANTEPART",65535
"674.04","CEREBROVASC DIS-POSTPART",65535
"674.1","DISRUPT CESAREAN WOUND*",0
"674.10","DISRUPT C-SECT WND-UNSP",65535
"674.12","DISRUPT C-SECT-DEL W P/P",65535
"674.14","DISRUPT C-SECT-POSTPART",65535
"674.2","DISRUPT PERINEAL WOUND*",0
"674.20","DISRUPT PERINEUM-UNSPEC",65535
"674.22","DISRUPT PERIN-DEL W P/P",65535
"674.24","DISRUPT PERINEUM-POSTPAR",65535
"674.3","OTH COMPL OB SURG WOUND*",0
"674.30","OB SURG COMPL NEC-UNSPEC",65535
"674.32","OB SURG COMPL-DEL W P/P",65535
"674.34","OB SURG COMP NEC-POSTPAR",65535
"674.4","PLACENTAL POLYP*",0
"674.40","PLACENTAL POLYP-UNSPEC",65535
"674.42","PLACENT POLYP-DEL W P/P",65535
"674.44","PLACENTAL POLYP-POSTPART",65535
"674.50","PERIPART CARDIOMY-UNSPEC",65535
"674.51","PERIPARTUM CARDIOMY-DEL",65535
"674.52","PERIPART CARD DEL W P/P",65535
"674.53","PERIPARTUM CARD-ANTEPART",65535
"674.54","PERIPARTUM CARD-POSTPART",65535
"674.8","PUERPERAL COMPL NEC/NOS*",0
"674.80","PUERP COMPL NEC-UNSPEC",65535
"674.82","PUERP COMP NEC-DEL W P/P",65535
"674.84","PUERP COMPL NEC-POSTPART",65535
"674.9","PUERPERAL COMPLIC NOS*",0
"674.90","PUERP COMPL NOS-UNSPEC",65535
"674.92","PUERP COMP NOS-DEL W P/P",65535
"674.94","PUERP COMPL NOS-POSTPART",65535
"675","INFECT BREAST IN PREG*",0
"675.0","INFECT OF NIPPLE IN PREG",0
"675.00","INFECT NIPPLE PREG-UNSP",65535
"675.01","INFECT NIPPLE-DELIVERED",65535
"675.02","INFECT NIPPLE-DEL W P/P",65535
"675.03","INFECT NIPPLE-ANTEPARTUM",65535
"675.04","INFECT NIPPLE-POSTPARTUM",65535
"675.1","BREAST ABSCESS IN PREG*",0
"675.10","BREAST ABSCESS PREG-UNSP",65535
"675.11","BREAST ABSCESS-DELIVERED",65535
"675.12","BREAST ABSCESS-DEL W P/P",65535
"675.13","BREAST ABSCESS-ANTEPART",65535
"675.14","BREAST ABSCESS-POSTPART",65535
"675.2","MASTITIS IN PREG*",0
"675.20","MASTITIS IN PREG-UNSPEC",65535
"675.21","MASTITIS-DELIVERED",65535
"675.22","MASTITIS-DELIV W P/P",65535
"675.23","MASTITIS-ANTEPARTUM",65535
"675.24","MASTITIS-POSTPARTUM",65535
"675.8","BREAST INFEC NEC IN PREG",0
"675.80","BREAST INF PREG NEC-UNSP",65535
"675.81","BREAST INFECT NEC-DELIV",65535
"675.82","BREAST INF NEC-DEL W P/P",65535
"675.83","BREAST INF NEC-ANTEPART",65535
"675.84","BREAST INF NEC-POSTPART",65535
"675.9","BREAST INFEC NOS IN PREG",0
"675.90","BREAST INF PREG NOS-UNSP",65535
"675.91","BREAST INFECT NOS-DELIV",65535
"675.92","BREAST INF NOS-DEL W P/P",65535
"675.93","BREAST INF NOS-ANTEPART",65535
"675.94","BREAST INF NOS-POSTPART",65535
"676","OTH BREAST/LACT DIS PREG",0
"676.0","RETRACTED NIPPLE IN PREG",0
"676.00","RETRACT NIPPLE PREG-UNSP",65535
"676.01","RETRACTED NIPPLE-DELIVER",65535
"676.02","RETRACT NIPPLE-DEL W P/P",65535
