Ingredient|DF;Route||Trade_Name|Applicant|Strength|Appl_Type|Appl_No|Product_No|TE_Code|Approval_Date|RLD|Type|Applicant_Full_Name
ENALAPRIL MALEATE|TABLET|ORAL|ENALAPRIL MALEATE|SANDOZ|5MG|A|075621|002|AB|Aug 22, 2000|No|RX|SANDOZ INC
ENALAPRIL MALEATE|TABLET|ORAL|ENALAPRIL MALEATE|TARO|10MG|A|075657|003|AB|Jan 23, 2001|No|RX|TARO PHARMACEUTICAL INDUSTRIES LTD
ENALAPRIL MALEATE|TABLET|ORAL|ENALAPRIL MALEATE|TARO|2.5MG|A|075657|001|AB|Jan 23, 2001|No|RX|TARO PHARMACEUTICAL INDUSTRIES LTD
ENALAPRIL MALEATE|TABLET|ORAL|ENALAPRIL MALEATE|TARO|20MG|A|075657|004|AB|Jan 23, 2001|No|RX|TARO PHARMACEUTICAL INDUSTRIES LTD
ENALAPRIL MALEATE|TABLET|ORAL|ENALAPRIL MALEATE|TARO|5MG|A|075657|002|AB|Jan 23, 2001|No|RX|TARO PHARMACEUTICAL INDUSTRIES LTD
ENALAPRIL MALEATE|TABLET|ORAL|ENALAPRIL MALEATE|TEVA|10MG|A|075479|003|AB|Aug 22, 2000|No|RX|TEVA PHARMACEUTICALS USA INC
ENALAPRIL MALEATE|TABLET|ORAL|ENALAPRIL MALEATE|TEVA|2.5MG|A|075479|001|AB|Aug 22, 2000|No|RX|TEVA PHARMACEUTICALS USA INC
ENALAPRIL MALEATE|TABLET|ORAL|ENALAPRIL MALEATE|TEVA|20MG|A|075479|004|AB|Aug 22, 2000|No|RX|TEVA PHARMACEUTICALS USA INC
ENALAPRIL MALEATE|TABLET|ORAL|ENALAPRIL MALEATE|TEVA|5MG|A|075479|002|AB|Aug 22, 2000|No|RX|TEVA PHARMACEUTICALS USA INC
ENALAPRIL MALEATE|TABLET|ORAL|ENALAPRIL MALEATE|WATSON LABS|10MG|A|075501|003|AB|Aug 22, 2000|No|RX|WATSON LABORATORIES INC
ENALAPRIL MALEATE|TABLET|ORAL|ENALAPRIL MALEATE|WATSON LABS|2.5MG|A|075501|001|AB|Aug 22, 2000|No|RX|WATSON LABORATORIES INC
ENALAPRIL MALEATE|TABLET|ORAL|ENALAPRIL MALEATE|WATSON LABS|20MG|A|075501|004|AB|Aug 22, 2000|No|RX|WATSON LABORATORIES INC
ENALAPRIL MALEATE|TABLET|ORAL|ENALAPRIL MALEATE|WATSON LABS|5MG|A|075501|002|AB|Aug 22, 2000|No|RX|WATSON LABORATORIES INC
ENALAPRIL MALEATE|TABLET|ORAL|ENALAPRIL MALEATE|WOCKHARDT|10MG|A|075483|003|AB|Aug 22, 2000|No|RX|WOCKHARDT AMERICAS INC
ENALAPRIL MALEATE|TABLET|ORAL|ENALAPRIL MALEATE|WOCKHARDT|2.5MG|A|075483|001|AB|Aug 22, 2000|No|RX|WOCKHARDT AMERICAS INC
ENALAPRIL MALEATE|TABLET|ORAL|ENALAPRIL MALEATE|WOCKHARDT|20MG|A|075483|004|AB|Aug 22, 2000|No|RX|WOCKHARDT AMERICAS INC
ENALAPRIL MALEATE|TABLET|ORAL|ENALAPRIL MALEATE|WOCKHARDT|5MG|A|075483|002|AB|Aug 22, 2000|No|RX|WOCKHARDT AMERICAS INC
ENALAPRIL MALEATE|TABLET|ORAL|VASOTEC|BIOVAIL LABS INTL|10MG|N|018998|002|AB|Dec 24, 1985|No|RX|BIOVAIL LABORATORIES INTERNATIONAL SRL
ENALAPRIL MALEATE|TABLET|ORAL|VASOTEC|BIOVAIL LABS INTL|2.5MG|N|018998|005|AB|Jul 26, 1988|No|RX|BIOVAIL LABORATORIES INTERNATIONAL SRL
ENALAPRIL MALEATE|TABLET|ORAL|VASOTEC|BIOVAIL LABS INTL|20MG|N|018998|003|AB|Dec 24, 1985|Yes|RX|BIOVAIL LABORATORIES INTERNATIONAL SRL
ENALAPRIL MALEATE|TABLET|ORAL|VASOTEC|BIOVAIL LABS INTL|5MG|N|018998|001|AB|Dec 24, 1985|No|RX|BIOVAIL LABORATORIES INTERNATIONAL SRL
ENALAPRIL MALEATE,FELODIPINE|TABLET, EXTENDED RELEASE|ORAL|LEXXEL|ASTRAZENECA|5MG,2.5MG|N|020668|002||Oct 28, 1998|No|DISCN|ASTRAZENECA PHARMACEUTICALS LP
ENALAPRIL MALEATE,FELODIPINE|TABLET, EXTENDED RELEASE|ORAL|LEXXEL|ASTRAZENECA|5MG,5MG|N|020668|001||Dec 27, 1996|Yes|RX|ASTRAZENECA PHARMACEUTICALS LP
ENALAPRIL MALEATE,HYDROCHLOROTHIAZIDE|TABLET|ORAL|ENALAPRIL MALEATE AND HYDROCHLOROTHIAZIDE|APOTEX INC|10MG,25MG|A|076486|002|AB|Oct 27, 2004|No|RX|APOTEX INC ETOBICOKE SITE
ENALAPRIL MALEATE,HYDROCHLOROTHIAZIDE|TABLET|ORAL|ENALAPRIL MALEATE AND HYDROCHLOROTHIAZIDE|APOTEX INC|5MG,12.5MG|A|076486|001|AB|Oct 27, 2004|No|RX|APOTEX INC ETOBICOKE SITE
ENALAPRIL MALEATE,HYDROCHLOROTHIAZIDE|TABLET|ORAL|ENALAPRIL MALEATE AND HYDROCHLOROTHIAZIDE|DR REDDYS LABS LTD|10MG,25MG|A|075909|002|AB|Oct 15, 2001|No|RX|DR REDDYS LABORATORIES LTD
ENALAPRIL MALEATE,HYDROCHLOROTHIAZIDE|TABLET|ORAL|ENALAPRIL MALEATE AND HYDROCHLOROTHIAZIDE|DR REDDYS LABS LTD|5MG,12.5MG|A|075909|001|AB|Oct 15, 2001|No|RX|DR REDDYS LABORATORIES LTD
ENALAPRIL MALEATE,HYDROCHLOROTHIAZIDE|TABLET|ORAL|ENALAPRIL MALEATE AND HYDROCHLOROTHIAZIDE|IVAX SUB TEVA PHARMS|10MG,25MG|A|075736|002||Mar 25, 2003|No|DISCN|IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA
ENALAPRIL MALEATE,HYDROCHLOROTHIAZIDE|TABLET|ORAL|ENALAPRIL MALEATE AND HYDROCHLOROTHIAZIDE|IVAX SUB TEVA PHARMS|5MG,12.5MG|A|075736|001||Mar 25, 2003|No|DISCN|IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA
ENALAPRIL MALEATE,HYDROCHLOROTHIAZIDE|TABLET|ORAL|ENALAPRIL MALEATE AND HYDROCHLOROTHIAZIDE|MYLAN|10MG,25MG|A|075624|002|AB|Sep 18, 2001|No|RX|MYLAN PHARMACEUTICALS INC
ENALAPRIL MALEATE,HYDROCHLOROTHIAZIDE|TABLET|ORAL|ENALAPRIL MALEATE AND HYDROCHLOROTHIAZIDE|MYLAN|5MG,12.5MG|A|075624|001|AB|Sep 18, 2001|No|RX|MYLAN PHARMACEUTICALS INC
ENALAPRIL MALEATE,HYDROCHLOROTHIAZIDE|TABLET|ORAL|ENALAPRIL MALEATE AND HYDROCHLOROTHIAZIDE|SANDOZ|10MG,25MG|A|076116|002|AB|Sep 19, 2001|No|RX|SANDOZ INC
ENALAPRIL MALEATE,HYDROCHLOROTHIAZIDE|TABLET|ORAL|ENALAPRIL MALEATE AND HYDROCHLOROTHIAZIDE|SANDOZ|5MG,12.5MG|A|076116|001|AB|Sep 19, 2001|No|RX|SANDOZ INC
ENALAPRIL MALEATE,HYDROCHLOROTHIAZIDE|TABLET|ORAL|ENALAPRIL MALEATE AND HYDROCHLOROTHIAZIDE|TARO PHARM INDS|10MG,25MG|A|075788|002|AB|Sep 18, 2001|No|RX|TARO PHARMACEUTICAL INDUSTRIES LTD
ENALAPRIL MALEATE,HYDROCHLOROTHIAZIDE|TABLET|ORAL|ENALAPRIL MALEATE AND HYDROCHLOROTHIAZIDE|TARO PHARM INDS|5MG,12.5MG|A|075788|001|AB|Sep 18, 2001|No|RX|TARO PHARMACEUTICAL INDUSTRIES LTD
ENALAPRIL MALEATE,HYDROCHLOROTHIAZIDE|TABLET|ORAL|ENALAPRIL MALEATE AND HYDROCHLOROTHIAZIDE|TEVA|10MG,25MG|A|075727|002|AB|Sep 18, 2001|No|RX|TEVA PHARMACEUTICALS USA INC
ENALAPRIL MALEATE,HYDROCHLOROTHIAZIDE|TABLET|ORAL|ENALAPRIL MALEATE AND HYDROCHLOROTHIAZIDE|TEVA|5MG,12.5MG|A|075727|001|AB|Sep 18, 2001|No|RX|TEVA PHARMACEUTICALS USA INC
ENALAPRIL MALEATE,HYDROCHLOROTHIAZIDE|TABLET|ORAL|VASERETIC|BIOVAIL LABS INTL|10MG,25MG|N|019221|001|AB|Oct 31, 1986|Yes|RX|BIOVAIL LABORATORIES INTERNATIONAL SRL
ENALAPRIL MALEATE,HYDROCHLOROTHIAZIDE|TABLET|ORAL|VASERETIC|BIOVAIL LABS INTL|5MG,12.5MG|N|019221|003|AB|Jul 12, 1995|No|RX|BIOVAIL LABORATORIES INTERNATIONAL SRL
ENALAPRILAT|INJECTABLE|INJECTION|ENALAPRILAT|BEDFORD|1.25MG/ML|A|075634|001|AP|Aug 22, 2000|Yes|RX|BEDFORD LABORATORIES DIV BEN VENUE LABORATORIES INC
ENALAPRILAT|INJECTABLE|INJECTION|ENALAPRILAT|HIKMA FARMACEUTICA|1.25MG/ML|A|078687|001|AP|Dec 23, 2008|No|RX|HIKMA FARMACEUTICA (PORTUGAL) SA
ENALAPRILAT|INJECTABLE|INJECTION|ENALAPRILAT|HOSPIRA|1.25MG/ML|A|075456|001||Aug 22, 2000|No|DISCN|HOSPIRA INC
ENALAPRILAT|INJECTABLE|INJECTION|ENALAPRILAT|HOSPIRA|1.25MG/ML|A|075458|001|AP|Aug 22, 2000|Yes|RX|HOSPIRA INC
ENALAPRILAT|INJECTABLE|INJECTION|ENALAPRILAT|HOSPIRA|1.25MG/ML|A|075571|001||Aug 22, 2000|No|DISCN|HOSPIRA INC
ENALAPRILAT|INJECTABLE|INJECTION|ENALAPRILAT|TEVA PARENTERAL|1.25MG/ML|A|075578|001|AP|Aug 22, 2000|No|RX|TEVA PARENTERAL MEDICINES INC
ENALAPRILAT|INJECTABLE|INJECTION|VASOTEC|BIOVAIL LABS INTL|1.25MG/ML|N|019309|001||Feb 9, 1988|No|DISCN|BIOVAIL LABORATORIES INTERNATIONAL SRL
ENFLURANE|LIQUID|INHALATION|ENFLURANE|ABBOTT|99.9%|A|070803|001||Sep 8, 1987|No|DISCN|ABBOTT LABORATORIES HOSP PRODUCTS DIV
ENFLURANE|LIQUID|INHALATION|ENFLURANE|MINRAD|99.9%|A|074396|001|AN|Jul 29, 1994|No|RX|MINRAD INC
ENFLURANE|LIQUID|INHALATION|ETHRANE|BAXTER HLTHCARE CORP|99.9%|N|017087|001|AN|Approved Prior to Jan 1, 1982|Yes|RX|BAXTER HEALTHCARE CORP ANESTHESIA CRITICAL CARE
ENFUVIRTIDE|INJECTABLE|SUBCUTANEOUS|FUZEON|ROCHE|90MG/VIAL|N|021481|001||Mar 13, 2003|Yes|RX|HOFFMANN LA ROCHE INC
ENOXACIN|TABLET|ORAL|PENETREX|SANOFI AVENTIS US|200MG|N|019616|004||Dec 31, 1991|No|DISCN|SANOFI AVENTIS US LLC
ENOXACIN|TABLET|ORAL|PENETREX|SANOFI AVENTIS US|400MG|N|019616|005||Dec 31, 1991|No|DISCN|SANOFI AVENTIS US LLC
ENOXAPARIN SODIUM|INJECTABLE|SUBCUTANEOUS|LOVENOX|SANOFI AVENTIS US|300MG/3ML (100MG/ML)|N|020164|009||Jan 23, 2003|No|RX|SANOFI AVENTIS US LLC
ENOXAPARIN SODIUM|INJECTABLE|SUBCUTANEOUS|LOVENOX (PRESERVATIVE FREE)|SANOFI AVENTIS US|100MG/ML (100MG/ML)|N|020164|005||Mar 27, 1998|Yes|RX|SANOFI AVENTIS US LLC
ENOXAPARIN SODIUM|INJECTABLE|SUBCUTANEOUS|LOVENOX (PRESERVATIVE FREE)|SANOFI AVENTIS US|120MG/0.8ML (150MG/ML)|N|020164|007||Jun 2, 2000|No|RX|SANOFI AVENTIS US LLC
ENOXAPARIN SODIUM|INJECTABLE|SUBCUTANEOUS|LOVENOX (PRESERVATIVE FREE)|SANOFI AVENTIS US|150MG/ML (150MG/ML)|N|020164|008||Jun 2, 2000|No|RX|SANOFI AVENTIS US LLC
ENOXAPARIN SODIUM|INJECTABLE|SUBCUTANEOUS|LOVENOX (PRESERVATIVE FREE)|SANOFI AVENTIS US|30MG/0.3ML (100MG/ML)|N|020164|001||Mar 29, 1993|No|RX|SANOFI AVENTIS US LLC
ENOXAPARIN SODIUM|INJECTABLE|SUBCUTANEOUS|LOVENOX (PRESERVATIVE FREE)|SANOFI AVENTIS US|40MG/0.4ML (100MG/ML)|N|020164|002||Jan 30, 1998|No|RX|SANOFI AVENTIS US LLC
ENOXAPARIN SODIUM|INJECTABLE|SUBCUTANEOUS|LOVENOX (PRESERVATIVE FREE)|SANOFI AVENTIS US|60MG/0.6ML (100MG/ML)|N|020164|003||Mar 27, 1998|No|RX|SANOFI AVENTIS US LLC
ENOXAPARIN SODIUM|INJECTABLE|SUBCUTANEOUS|LOVENOX (PRESERVATIVE FREE)|SANOFI AVENTIS US|80MG/0.8ML (100MG/ML)|N|020164|004||Mar 27, 1998|No|RX|SANOFI AVENTIS US LLC
ENOXAPARIN SODIUM|INJECTABLE|SUBCUTANEOUS|LOVENOX (PRESERVATIVE FREE)|SANOFI AVENTIS US|90MG/0.6ML (150MG/ML) |N|020164|006||Jun 2, 2000|No|DISCN|SANOFI AVENTIS US LLC
ENTACAPONE|TABLET|ORAL|COMTAN|ORION|200MG|N|020796|001||Oct 19, 1999|Yes|RX|ORION CORP
ENTECAVIR|SOLUTION|ORAL|BARACLUDE|BRISTOL MYERS SQUIBB|0.05MG/ML|N|021798|001||Mar 29, 2005|Yes|RX|BRISTOL MYERS SQUIBB
ENTECAVIR|TABLET|ORAL|BARACLUDE|BRISTOL MYERS SQUIBB|0.5MG|N|021797|001||Mar 29, 2005|No|RX|BRISTOL MYERS SQUIBB
ENTECAVIR|TABLET|ORAL|BARACLUDE|BRISTOL MYERS SQUIBB|1MG|N|021797|002||Mar 29, 2005|Yes|RX|BRISTOL MYERS SQUIBB
EPINASTINE HYDROCHLORIDE|SOLUTION/DROPS|OPHTHALMIC|ELESTAT|ALLERGAN|0.05%|N|021565|001||Oct 16, 2003|Yes|RX|ALLERGAN INC
EPINEPHRINE|AEROSOL, METERED|INHALATION|BRONKAID MIST|STERLING|0.25MG/INH|N|016803|001||Approved Prior to Jan 1, 1982|No|DISCN|STERLING HEALTH DIV STERLING WINTHROP INC
EPINEPHRINE|AEROSOL, METERED|INHALATION|EPINEPHRINE|ARMSTRONG PHARMS|0.2MG/INH|A|087907|001||May 23, 1984|No|OTC|ARMSTRONG PHARMACEUTICALS INC
EPINEPHRINE|AEROSOL, METERED|INHALATION|PRIMATENE MIST|WYETH CONS|0.2MG/INH|N|016126|001||Approved Prior to Jan 1, 1982|No|DISCN|WYETH CONSUMER HEALTHCARE
EPINEPHRINE|INJECTABLE|IM-SC|TWINJECT 0.15|SCIELE PHARMA INC|EQ 0.15MG /DELIVERY|N|020800|002||May 28, 2004|Yes|RX|SCIELE PHARMA INC
EPINEPHRINE|INJECTABLE|IM-SC|TWINJECT 0.3|SCIELE PHARMA INC|EQ 0.3MG /DELIVERY|N|020800|001||May 30, 2003|Yes|RX|SCIELE PHARMA INC
EPINEPHRINE|INJECTABLE|INJECTION|SUS-PHRINE SULFITE-FREE|FOREST LABS|1.5MG/AMP|N|007942|003||Feb 5, 1999|No|DISCN|FOREST LABORATORIES INC
EPINEPHRINE|INJECTABLE|INJECTION|SUS-PHRINE SULFITE-FREE|FOREST LABS|5MG/ML|N|007942|001||Approved Prior to Jan 1, 1982|No|DISCN|FOREST LABORATORIES INC
EPINEPHRINE|INJECTABLE|INTRAMUSCULAR|EPI E Z PEN JR|MERIDIAN MEDCL TECHN|0.15MG/DELIVERY|N|019430|004||Aug 3, 1995|No|DISCN|MERIDIAN MEDICAL TECHNOLOGIES INC
EPINEPHRINE|INJECTABLE|INTRAMUSCULAR|EPIPEN|MERIDIAN MEDCL TECHN|0.3MG/DELIVERY|N|019430|001||Dec 22, 1987|Yes|RX|MERIDIAN MEDICAL TECHNOLOGIES INC
EPINEPHRINE|INJECTABLE|INTRAMUSCULAR|EPIPEN E Z PEN|MERIDIAN MEDCL TECHN|0.3MG/DELIVERY|N|019430|003||Aug 3, 1995|No|DISCN|MERIDIAN MEDICAL TECHNOLOGIES INC
EPINEPHRINE|INJECTABLE|INTRAMUSCULAR|EPIPEN JR.|MERIDIAN MEDCL TECHN|0.15MG/DELIVERY|N|019430|002||Dec 22, 1987|Yes|RX|MERIDIAN MEDICAL TECHNOLOGIES INC
EPINEPHRINE BITARTRATE|AEROSOL, METERED|INHALATION|BRONITIN MIST|WYETH CONS|0.3MG/INH|N|016126|002||Approved Prior to Jan 1, 1982|No|DISCN|WYETH CONSUMER HEALTHCARE
EPINEPHRINE BITARTRATE|AEROSOL, METERED|INHALATION|MEDIHALER-EPI|3M|0.3MG/INH|N|010374|003||Approved Prior to Jan 1, 1982|No|DISCN|3M PHARMACEUTICALS INC
EPINEPHRINE BITARTRATE,ETIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|DURANEST|ASTRAZENECA|0.005MG/ML,1%|N|017751|006||Approved Prior to Jan 1, 1982|No|DISCN|ASTRAZENECA LP
EPINEPHRINE BITARTRATE,ETIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|DURANEST|ASTRAZENECA|0.005MG/ML,1.5%|N|017751|007||Approved Prior to Jan 1, 1982|No|DISCN|ASTRAZENECA LP
EPINEPHRINE BITARTRATE,ETIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|DURANEST|DENTSPLY PHARM|0.005MG/ML,1.5%|N|021384|001||Approved Prior to Jan 1, 1982|No|DISCN|DENTSPLY PHARMACEUTICAL
EPINEPHRINE BITARTRATE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|LIGNOSPAN FORTE|DEPROCO|EQ 0.02MG BASE/ML,2%|A|088389|001||Jan 22, 1985|Yes|RX|DEPROCO INC
EPINEPHRINE BITARTRATE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|LIGNOSPAN STANDARD|DEPROCO|EQ 0.01MG BASE/ML,2%|A|088390|001||Jan 22, 1985|Yes|RX|DEPROCO INC
EPINEPHRINE BITARTRATE,PRILOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|CITANEST FORTE|ASTRAZENECA|0.005MG/ML,4%|N|014763|008||Approved Prior to Jan 1, 1982|No|DISCN|ASTRAZENECA LP
EPINEPHRINE BITARTRATE,PRILOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|CITANEST FORTE DENTAL|DENTSPLY PHARM|0.005MG/ML,4%|N|021383|001||Approved Prior to Jan 1, 1982|Yes|RX|DENTSPLY PHARMACEUTICAL
EPINEPHRINE,ETIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|DURANEST|ASTRAZENECA|0.005MG/ML,0.5%|N|017751|004||Approved Prior to Jan 1, 1982|No|DISCN|ASTRAZENECA LP
EPINEPHRINE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|ALPHACAINE HYDROCHLORIDE W/ EPINEPHRINE|CARLISLE|0.01MG/ML,2%|A|084720|001||Approved Prior to Jan 1, 1982|No|DISCN|CARLISLE LABORATORIES INC
EPINEPHRINE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|ALPHACAINE HYDROCHLORIDE W/ EPINEPHRINE|CARLISLE|0.02MG/ML,2%|A|084732|001||Approved Prior to Jan 1, 1982|No|DISCN|CARLISLE LABORATORIES INC
EPINEPHRINE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|LIDOCAINE HYDROCHLORIDE AND EPINEPHRINE|EASTMAN KODAK|0.01MG/ML,2%|A|040057|002|AP|Feb 26, 1993|No|RX|EASTMAN KODAK CO
EPINEPHRINE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|LIDOCAINE HYDROCHLORIDE AND EPINEPHRINE|EASTMAN KODAK|0.02MG/ML,2%|A|040057|001|AP|Feb 26, 1993|No|RX|EASTMAN KODAK CO
EPINEPHRINE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|LIDOCAINE HYDROCHLORIDE AND EPINEPHRINE|ELKINS SINN|0.01MG/ML,1%|A|080406|001||Approved Prior to Jan 1, 1982|No|DISCN|ELKINS SINN DIV AH ROBINS CO INC
EPINEPHRINE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|LIDOCAINE HYDROCHLORIDE AND EPINEPHRINE|ELKINS SINN|0.01MG/ML,2%|A|080406|002||Approved Prior to Jan 1, 1982|No|DISCN|ELKINS SINN DIV AH ROBINS CO INC
EPINEPHRINE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|LIDOCAINE HYDROCHLORIDE AND EPINEPHRINE|GRAHAM CHEM|0.01MG/ML,2%|A|080504|004||Oct 19, 1983|No|DISCN|GRAHAM CHEMICAL CO
EPINEPHRINE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|LIDOCAINE HYDROCHLORIDE AND EPINEPHRINE|GRAHAM CHEM|0.02MG/ML,2%|A|080504|005||Oct 19, 1983|No|DISCN|GRAHAM CHEMICAL CO
EPINEPHRINE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|LIDOCAINE HYDROCHLORIDE AND EPINEPHRINE|HOSPIRA|0.005MG/ML,0.5%|A|089635|001|AP|Jun 21, 1988|No|RX|HOSPIRA INC
EPINEPHRINE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|LIDOCAINE HYDROCHLORIDE AND EPINEPHRINE|HOSPIRA|0.005MG/ML,1%|A|089649|001|AP|Jun 21, 1988|No|RX|HOSPIRA INC
EPINEPHRINE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|LIDOCAINE HYDROCHLORIDE AND EPINEPHRINE|HOSPIRA|0.005MG/ML,1.5%|A|088571|001|AP|Sep 13, 1985|No|RX|HOSPIRA INC
EPINEPHRINE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|LIDOCAINE HYDROCHLORIDE AND EPINEPHRINE|HOSPIRA|0.005MG/ML,1.5%|A|089645|001|AP|Jun 21, 1988|No|RX|HOSPIRA INC
EPINEPHRINE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|LIDOCAINE HYDROCHLORIDE AND EPINEPHRINE|HOSPIRA|0.005MG/ML,1.5%|A|089650|001||Jun 21, 1988|No|DISCN|HOSPIRA INC
EPINEPHRINE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|LIDOCAINE HYDROCHLORIDE AND EPINEPHRINE|HOSPIRA|0.005MG/ML,2%|A|089651|001|AP|Jun 21, 1988|No|RX|HOSPIRA INC
EPINEPHRINE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|LIDOCAINE HYDROCHLORIDE AND EPINEPHRINE|HOSPIRA|0.01MG/ML,1%|A|089644|001|AP|Jun 21, 1988|No|RX|HOSPIRA INC
EPINEPHRINE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|LIDOCAINE HYDROCHLORIDE AND EPINEPHRINE|HOSPIRA|0.01MG/ML,2%|A|078772|001|AP|May 12, 2008|No|RX|HOSPIRA INC
EPINEPHRINE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|LIDOCAINE HYDROCHLORIDE AND EPINEPHRINE|HOSPIRA|0.01MG/ML,2%|A|089646|001|AP|Jun 21, 1988|No|RX|HOSPIRA INC
EPINEPHRINE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|LIDOCAINE HYDROCHLORIDE AND EPINEPHRINE|HOSPIRA|0.02MG/ML,2%|A|078772|002|AP|May 12, 2008|No|RX|HOSPIRA INC
EPINEPHRINE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|LIDOCAINE HYDROCHLORIDE W/ EPINEPHRINE|ABBOTT|0.01MG/ML,1%|A|083154|001||Approved Prior to Jan 1, 1982|No|DISCN|ABBOTT LABORATORIES PHARMACEUTICAL PRODUCTS DIV
EPINEPHRINE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|LIDOCAINE HYDROCHLORIDE W/ EPINEPHRINE|BEL MAR|0.01MG/ML,1%|A|080820|001||Approved Prior to Jan 1, 1982|No|DISCN|BEL MAR LABORATORIES INC
EPINEPHRINE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|LIDOCAINE HYDROCHLORIDE W/ EPINEPHRINE|BEL MAR|0.01MG/ML,2%|A|080757|001||Approved Prior to Jan 1, 1982|No|DISCN|BEL MAR LABORATORIES INC
EPINEPHRINE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|LIDOCAINE HYDROCHLORIDE W/ EPINEPHRINE|DELL LABS|0.01MG/ML,1%|A|083389|001||Approved Prior to Jan 1, 1982|No|DISCN|DELL LABORATORIES INC
EPINEPHRINE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|LIDOCAINE HYDROCHLORIDE W/ EPINEPHRINE|DELL LABS|0.01MG/ML,2%|A|083390|001||Approved Prior to Jan 1, 1982|No|DISCN|DELL LABORATORIES INC
EPINEPHRINE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|LIDOCAINE HYDROCHLORIDE W/ EPINEPHRINE|INTL MEDICATION|0.01MG/ML,1%|A|086402|001||Approved Prior to Jan 1, 1982|No|DISCN|INTERNATIONAL MEDICATION SYSTEM
EPINEPHRINE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|LIDOCAINE HYDROCHLORIDE W/ EPINEPHRINE|WATSON LABS|0.01MG/ML,1%|A|080377|003||Approved Prior to Jan 1, 1982|No|DISCN|WATSON LABORATORIES INC
EPINEPHRINE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|LIDOCAINE HYDROCHLORIDE W/ EPINEPHRINE|WATSON LABS|0.01MG/ML,1%|A|085463|001||Approved Prior to Jan 1, 1982|No|DISCN|WATSON LABORATORIES INC
EPINEPHRINE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|LIDOCAINE HYDROCHLORIDE W/ EPINEPHRINE|WATSON LABS|0.01MG/ML,2%|A|080377|004||Approved Prior to Jan 1, 1982|No|DISCN|WATSON LABORATORIES INC
EPINEPHRINE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|LIDOCATON|PHARMATON|0.01MG/ML,2%|A|084729|001||Aug 17, 1983|No|DISCN|PHARMATON LTD
EPINEPHRINE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|LIDOCATON|PHARMATON|0.02MG/ML,2%|A|084728|001||Aug 17, 1983|No|DISCN|PHARMATON LTD
EPINEPHRINE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|OCTOCAINE|SEPTODONT|0.01MG/ML,2%|A|084048|001|AP|Approved Prior to Jan 1, 1982|No|RX|SEPTODONT INC
EPINEPHRINE,LIDOCAINE HYDROCHLORIDE|INJECTABLE|INJECTION|OCTOCAINE|SEPTODONT|0.02MG/ML,2%|A|084048|002|AP|Approved Prior to Jan 1, 1982|Yes|RX|SEPTODONT INC
